Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42450720


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
42450720;1;01/06/2016;01/01/1900 17:00:00;0;1;20;12;17;1;28;0;0;0;;0;20;19;20;19;19;18;19;20;20;20;19;17;15;16;16;14;14;15;15;17;17;17;19;15;14;14;14;12;14;14;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2016;;1;1;20;12;17;1;28;0;0;0;;0;20;20;19;19;18;19;19;19;20;20;19;18;17;16;16;16;14;15;15;17;17;18;19;15;15;13;13;12;14;14;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/05/2016;01/01/1900 17:00:00;0;1;27;20;23;1;15;0;0;0;;0;27;23;23;23;22;22;23;23;23;22;22;23;22;21;20;22;25;24;24;24;24;24;23;22;21;20;21;21;20;20;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2016;01/01/1900 07:00:00;0;1;27;20;23;1;15;0;0;0;;0;27;22;24;22;23;23;25;24;23;22;23;23;22;21;20;20;24;24;25;24;24;24;24;23;21;20;21;21;22;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2016;;1;1;27;20;23;1;15;0;0;0;;0;27;23;24;23;23;23;24;24;23;22;23;23;22;21;20;21;25;24;25;24;24;24;24;23;21;20;21;21;21;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/04/2016;01/01/1900 17:00:00;0;1;30;24;27;1;19;0;0;0;;0;30;28;30;30;30;27;27;27;28;27;27;26;28;27;26;26;25;25;24;24;24;25;25;25;26;26;26;26;28;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2016;01/01/1900 07:00:00;0;1;30;24;27;1;19;0;0;0;;0;30;30;30;30;29;28;29;28;28;28;27;26;26;27;27;27;27;25;25;24;24;26;26;26;26;27;27;27;28;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2016;;1;1;30;24;27;1;19;0;0;0;;0;30;29;30;30;30;28;28;28;28;28;27;26;27;27;27;27;26;25;25;24;24;26;26;26;26;27;27;27;28;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/03/2016;01/01/1900 07:00:00;0;1;40;27;32;5;21;0;0;0;;0;30;33;30;30;36;36;30;35;36;38;32;32;33;32;30;32;32;30;30;30;29;29;30;36;36;34;34;30;31;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/03/2016;01/01/1900 17:00:00;0;1;40;27;32;5;21;0;0;0;;0;30;32;37;30;40;36;30;38;36;35;32;31;32;30;30;30;28;30;28;28;27;29;30;32;34;32;32;30;30;28;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/03/2016;;1;1;40;27;32;5;21;0;0;0;;0;30;33;34;30;38;36;30;37;36;37;32;32;33;31;30;31;30;30;29;29;28;29;30;34;35;33;33;30;31;29;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/02/2016;01/01/1900 07:00:00;0;1;333;26;37;7;25;0;0;0;;0;38;35;34;34;33;33;333;32;32;36;34;32;30;29;40;34;32;30;29;29;29;30;31;28;27;27;32;28;32;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42450720;1;01/02/2016;01/01/1900 17:00:00;0;1;333;26;37;7;25;0;0;0;;0;36;36;34;34;33;33;33;32;42;34;33;30;28;32;38;33;30;30;27;28;28;27;28;28;26;26;30;26;30;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42450720;1;01/02/2016;;1;1;333;26;37;7;25;0;0;0;;0;37;36;34;34;33;33;183;32;37;35;34;31;29;31;39;34;31;30;28;29;29;29;30;28;27;27;31;27;31;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
42450720;1;01/01/2016;01/01/1900 07:00:00;0;1;71;22;39;27;1;0;0;0;;0;24;24;24;41;39;37;34;34;34;35;34;34;36;36;35;37;34;33;33;47;57;40;37;42;45;45;70;53;44;40;38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/01/2016;01/01/1900 17:00:00;0;1;71;22;39;27;1;0;0;0;;0;22;23;36;39;36;36;34;33;34;36;33;33;35;32;34;34;33;33;33;52;55;38;38;43;48;50;71;50;42;39;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/01/2016;;1;1;71;22;39;27;1;0;0;0;;0;23;24;30;40;38;37;34;34;34;36;34;34;36;34;35;36;34;33;33;50;56;39;38;43;47;48;71;52;43;40;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2015;01/01/1900 07:00:00;0;1;39;20;28;1;19;0;0;0;;0;39;36;33;33;32;31;30;30;30;28;32;26;23;28;28;28;24;23;21;21;26;27;28;27;27;28;29;29;29;28;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2015;01/01/1900 17:00:00;0;1;39;20;28;1;19;0;0;0;;0;39;33;30;30;31;30;30;31;29;28;26;31;23;22;26;23;22;22;20;24;28;27;26;26;28;27;29;30;28;21;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2015;;1;1;39;20;28;1;19;0;0;0;;0;39;35;32;32;32;31;30;31;30;28;29;29;23;25;27;26;23;23;21;23;27;27;27;27;28;28;29;30;29;25;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/11/2015;01/01/1900 07:00:00;0;1;50;28;36;24;13;0;0;0;;0;46;43;41;40;37;35;34;32;31;30;34;32;28;30;30;32;34;34;35;36;40;35;33;42;41;42;45;35;36;35;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2015;01/01/1900 17:00:00;0;1;50;28;36;24;13;0;0;0;;0;42;44;40;40;38;34;32;31;30;30;31;30;29;29;31;31;35;34;34;34;39;34;37;50;41;40;36;35;35;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2015;;1;1;50;28;36;24;13;0;0;0;;0;44;44;41;40;38;35;33;32;31;30;33;31;29;30;31;32;35;34;35;35;40;35;35;46;41;41;41;35;36;37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/10/2015;01/01/1900 07:00:00;0;1;49;16;26;28;17;0;0;0;;0;29;24;24;22;24;22;22;21;22;21;22;22;22;19;17;19;16;18;20;23;20;23;23;26;22;40;44;49;40;40;40;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2015;01/01/1900 17:00:00;0;1;49;16;26;28;17;0;0;0;;0;30;26;24;22;26;21;22;21;21;21;21;20;22;18;18;18;17;19;21;20;19;22;21;23;20;48;46;40;41;41;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2015;;1;1;49;16;26;28;17;0;0;0;;0;30;25;24;22;25;22;22;21;22;21;22;21;22;19;18;19;17;19;21;22;20;23;22;25;21;44;45;45;41;41;41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/09/2015;01/01/1900 07:00:00;0;1;36;22;28;15;24;0;0;0;;0;26;26;26;30;28;28;28;34;32;33;32;30;30;30;34;33;29;26;23;25;26;24;24;22;22;24;25;30;30;30;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2015;01/01/1900 17:00:00;0;1;36;22;28;15;24;0;0;0;;0;26;26;26;30;28;26;34;31;32;33;30;30;30;32;36;33;29;27;24;25;24;24;24;22;22;24;24;30;30;30;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2015;;1;1;36;22;28;15;24;0;0;0;;0;26;26;26;30;28;27;31;33;32;33;31;30;30;31;35;33;29;27;24;25;25;24;24;22;22;24;25;30;30;30;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/08/2015;01/01/1900 07:00:00;0;1;35;22;29;4;31;0;0;0;;0;34;33;33;35;32;33;32;33;32;30;30;32;32;28;30;26;27;29;28;29;29;28;26;25;26;26;27;28;26;24;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2015;01/01/1900 17:00:00;0;1;35;22;29;4;31;0;0;0;;0;32;30;32;32;30;32;32;32;32;30;30;32;32;28;28;26;27;27;26;26;28;26;25;26;26;27;26;26;24;26;22;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2015;;1;1;35;22;29;4;31;0;0;0;;0;33;32;33;34;31;33;32;33;32;30;30;32;32;28;29;26;27;28;27;28;29;27;26;26;26;27;27;27;25;25;23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/06/2015;01/01/1900 07:00:00;0;1;48;41;44;1;24;0;0;0;;0;48;48;46;46;46;46;46;45;45;45;45;44;45;43;43;44;44;44;44;44;42;45;44;44;42;44;42;42;42;42;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2015;01/01/1900 17:00:00;0;1;48;41;44;1;24;0;0;0;;0;47;47;45;46;46;45;45;45;44;44;44;43;43;43;43;44;44;43;44;44;44;43;44;41;41;42;41;41;41;41;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2015;;1;1;48;41;44;1;24;0;0;0;;0;48;48;46;46;46;46;46;45;45;45;45;44;44;43;43;44;44;44;44;44;43;44;44;43;42;43;42;42;42;42;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/05/2015;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;50;52;52;52;52;54;56;54;52;50;50;50;50;50;50;49;;49;49;49;48;50;48;48;46;46;46;46;46;52;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2015;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;50;52;50;54;54;56;54;52;52;50;52;50;50;50;49;48;49;48;48;48;48;48;48;48;45;45;46;46;50;50;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2015;;1;1;;;;;;0;0;0;;0;50;52;51;53;53;55;55;53;52;50;51;50;50;50;50;49;;49;49;49;48;49;48;48;46;46;46;46;48;51;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/04/2015;01/01/1900 07:00:00;0;1;120;39;51;15;1;0;0;0;;0;40;39;46;56;44;41;54;50;54;48;46;46;46;50;120;56;52;50;50;50;70;64;52;50;50;50;50;50;50;52;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2015;01/01/1900 17:00:00;0;1;120;39;51;15;1;0;0;0;;0;39;39;42;46;41;47;47;49;50;45;45;46;46;50;66;54;50;47;50;50;64;64;52;50;50;50;50;50;50;50;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2015;;1;1;120;39;51;15;1;0;0;0;;0;40;39;44;51;43;44;51;50;52;47;46;46;46;50;93;55;51;49;50;50;67;64;52;50;50;50;50;50;50;51;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/03/2015;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;29;32;35;32;34;33;34;33;32;32;35;35;32;31;30;30;36;60;68;50;46;42;42;42;39;42;46;42;40;40;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/03/2015;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;29;36;32;30;34;33;33;32;32;32;37;33;32;30;29;36;36;78;56;48;48;43;42;42;41;44;44;42;40;40;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/03/2015;;1;1;;;;;;0;0;0;;0;29;34;34;31;34;33;34;33;32;32;36;34;32;31;30;33;36;69;62;49;47;43;42;42;40;43;45;42;40;40;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/02/2015;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;30;29;29;30;40;31;44;42;36;35;33;32;30;30;25;28;32;36;34;32;32;34;34;30;29;32;32;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
42450720;1;01/02/2015;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;30;28;29;30;34;32;50;38;34;34;32;34;30;30;25;28;32;36;33;32;32;34;30;30;29;34;34;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
42450720;1;01/02/2015;;1;1;;;;;;0;0;0;;0;30;29;29;30;37;32;47;40;35;35;33;33;30;30;25;28;32;36;34;32;32;34;32;30;29;33;33;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
42450720;1;01/01/2015;01/01/1900 07:00:00;0;1;40;25;30;4;21;0;0;0;;0;33;31;34;39;34;32;30;30;29;29;28;28;28;27;27;28;27;27;26;26;26;25;26;33;33;32;32;31;32;32;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/01/2015;01/01/1900 17:00:00;0;1;40;25;30;4;21;0;0;0;;0;31;30;33;40;33;31;30;30;29;29;28;28;28;27;28;28;27;27;26;26;25;26;36;35;35;32;31;31;34;31;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/01/2015;;1;1;40;25;30;4;21;0;0;0;;0;32;31;34;40;34;32;30;30;29;29;28;28;28;27;28;28;27;27;26;26;26;26;31;34;34;32;32;31;33;32;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2014;01/01/1900 07:00:00;0;1;50;16;29;17;4;0;0;0;;0;20;19;18;17;20;25;24;25;26;25;25;25;32;27;27;26;50;32;35;32;31;32;34;34;38;35;31;30;29;30;38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2014;01/01/1900 17:00:00;0;1;50;16;29;17;4;0;0;0;;0;19;18;17;16;20;27;24;26;26;24;25;32;30;27;26;26;42;31;35;31;31;31;34;37;35;32;30;30;29;39;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2014;;1;1;50;16;29;17;4;0;0;0;;0;20;19;18;17;20;26;24;26;26;25;25;29;31;27;27;26;46;32;35;32;31;32;34;36;37;34;31;30;29;35;38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/11/2014;01/01/1900 07:00:00;0;1;46;16;24;26;4;0;0;0;;0;20;19;18;17;20;19;18;24;20;20;22;20;20;20;20;26;23;37;26;23;21;20;23;25;25;46;30;27;28;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2014;01/01/1900 17:00:00;0;1;46;16;24;26;4;0;0;0;;0;19;18;17;16;20;18;18;22;20;22;22;19;29;22;19;25;23;34;24;22;21;40;22;27;24;42;39;27;27;25;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2014;;1;1;46;16;24;26;4;0;0;0;;0;20;19;18;17;20;19;18;23;20;21;22;20;25;21;20;26;23;36;25;23;21;30;23;26;25;44;35;27;28;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/10/2014;01/01/1900 07:00:00;0;1;30;10;15;22;16;0;0;0;;0;16;17;16;15;12;12;13;14;12;14;15;12;13;14;13;11;10;12;10;10;10;28;22;19;18;16;20;21;24;20;22;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2014;01/01/1900 17:00:00;0;1;30;10;15;22;16;0;0;0;;0;16;17;15;16;12;12;12;16;12;14;16;12;12;14;13;10;10;10;10;10;12;30;20;19;16;17;20;20;22;20;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2014;;1;1;30;10;15;22;16;0;0;0;;0;16;17;16;16;12;12;13;15;12;14;16;12;13;14;13;11;10;11;10;10;11;29;21;19;17;17;20;21;23;20;22;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/09/2014;01/01/1900 07:00:00;0;1;22;14;18;2;28;0;0;0;;0;21;20;22;22;22;21;21;21;20;19;20;20;19;19;19;18;17;16;15;16;16;18;18;18;17;16;16;14;14;14;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2014;01/01/1900 17:00:00;0;1;22;14;18;2;28;0;0;0;;0;20;22;22;22;22;21;21;21;20;20;20;19;19;19;19;18;16;15;16;17;15;18;18;17;16;16;15;14;14;14;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2014;;1;1;22;14;18;2;28;0;0;0;;0;21;21;22;22;22;21;21;21;20;20;20;20;19;19;19;18;17;16;16;17;16;18;18;18;17;16;16;14;14;14;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/08/2014;01/01/1900 07:00:00;0;1;26;21;23;1;28;0;0;0;;0;26;26;24;26;25;25;23;25;24;24;24;24;24;24;24;24;24;24;23;24;23;23;22;23;23;22;22;21;21;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2014;01/01/1900 17:00:00;0;1;26;21;23;1;28;0;0;0;;0;25;25;24;24;25;23;24;24;23;24;24;24;24;24;24;24;23;23;24;23;23;22;23;23;23;22;22;21;21;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2014;;1;1;26;21;23;1;28;0;0;0;;0;26;26;24;25;25;24;24;25;24;24;24;24;24;24;24;24;24;24;24;24;23;23;23;23;23;22;22;21;21;21;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2014;01/01/1900 07:00:00;0;1;32;25;28;1;24;0;0;0;;0;32;32;30;30;30;29;29;30;30;29;29;30;28;28;29;29;29;29;26;26;26;27;27;27;26;26;26;28;28;25;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2014;01/01/1900 17:00:00;0;1;32;25;28;1;24;0;0;0;;0;32;32;30;29;29;29;29;30;30;29;29;28;28;27;28;29;29;29;26;26;27;26;27;25;25;26;27;27;27;25;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2014;;1;1;32;25;28;1;24;0;0;0;;0;32;32;30;30;30;29;29;30;30;29;29;29;28;28;29;29;29;29;26;26;27;27;27;26;26;26;27;28;28;25;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/06/2014;01/01/1900 07:00:00;0;1;41;32;35;4;22;0;0;0;;0;37;37;37;41;40;39;37;37;37;36;36;36;36;35;35;35;35;35;35;35;35;33;32;32;34;34;34;33;33;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42450720;1;01/06/2014;01/01/1900 17:00:00;0;1;41;32;35;4;22;0;0;0;;0;37;37;37;39;38;37;37;37;37;36;35;35;35;35;35;35;35;34;35;34;34;32;32;33;34;34;32;32;32;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
42450720;1;01/06/2014;01/01/1900 07:00:00;0;1;54;48;52;1;29;0;0;0;;0;54;54;54;54;54;54;54;54;54;52;52;52;52;52;52;52;52;52;52;52;52;50;50;50;50;50;50;50;48;48;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2014;01/01/1900 17:00:00;0;1;54;48;52;1;29;0;0;0;;0;54;54;54;54;54;54;54;54;54;52;52;52;52;52;52;52;52;52;52;52;52;50;50;50;50;50;50;50;48;48;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2014;;1;1;54;32;44;1;22;0;0;0;;0;46;46;46;47;47;46;46;46;46;44;44;44;44;44;44;44;44;43;44;43;43;41;41;41;42;42;42;41;40;40;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/05/2014;01/01/1900 07:00:00;0;1;49;37;41;19;29;0;0;0;;0;43;43;43;42;42;41;41;40;40;40;40;41;41;41;41;41;40;40;49;49;49;49;39;39;39;38;38;38;37;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42450720;1;01/05/2014;01/01/1900 17:00:00;0;1;49;37;41;19;29;0;0;0;;0;43;43;42;42;41;41;40;40;40;40;40;41;41;40;40;40;40;40;49;49;49;49;38;38;38;38;38;38;37;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42450720;1;01/05/2014;;1;1;49;37;41;19;29;0;0;0;;0;43;43;43;42;42;41;41;40;40;40;40;41;41;41;41;41;40;40;49;49;49;49;39;39;39;38;38;38;37;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42450720;1;01/04/2014;01/01/1900 07:00:00;0;1;59;44;46;12;7;0;0;0;;0;45;45;45;46;52;45;45;52;47;48;49;59;51;48;47;47;47;47;46;45;44;45;45;44;44;44;45;45;44;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2014;01/01/1900 17:00:00;0;1;59;44;46;12;7;0;0;0;;0;45;45;46;46;52;45;44;50;45;50;48;53;49;46;46;50;47;46;45;44;46;44;45;44;44;44;45;44;44;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2014;;1;1;59;44;46;12;7;0;0;0;;0;45;45;46;46;52;45;45;51;46;49;49;56;50;47;47;49;47;47;46;45;45;45;45;44;44;44;45;45;44;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
