Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60472000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
60472000;1;01/10/1994;;1;1;32;22;53;27;27;1;1;1;;0;26;24;25;25;25;24;27;26;27;25;25;26;25;25;26;25;26;25;27;27;27;27;27;24;25;24;31;28;30;31;29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/09/1994;01/01/1900 07:00:00;0;1;30;22;54;1;1;1;1;1;62;1;29;30;28;30;28;30;30;30;30;30;30;30;30;30;29;30;30;30;28;28;27;28;29;28;27;28;27;27;27;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1994;01/01/1900 17:00:00;0;1;30;22;54;1;1;1;1;1;62;1;26;26;26;28;25;24;27;22;25;26;28;25;28;24;24;24;23;23;24;25;25;26;26;24;25;26;25;24;24;23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1994;;1;1;30;22;54;1;1;1;1;1;;0;27;28;27;29;26;27;28;26;27;28;29;27;29;27;26;27;26;26;26;26;26;27;27;26;26;27;26;25;25;25;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/08/1994;01/01/1900 07:00:00;0;1;29;18;49;31;31;1;1;1;62;1;26;28;26;27;27;26;26;26;24;23;26;23;26;23;24;24;24;23;25;24;23;24;25;26;25;26;28;26;27;28;29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/08/1994;01/01/1900 17:00:00;0;1;29;18;49;31;31;1;1;1;62;1;24;25;24;25;24;24;24;24;23;24;23;23;24;22;23;23;18;21;23;22;22;23;23;25;24;25;26;24;25;27;27;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/08/1994;;1;1;29;18;49;31;31;1;1;1;;0;25;26;25;26;25;25;25;25;23;23;24;23;25;22;23;23;21;22;24;23;22;23;24;25;24;25;27;25;26;27;28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1994;01/01/1900 17:00:00;0;1;35;22;55;1;1;1;1;1;62;1;27;26;25;26;25;26;28;27;27;28;26;26;27;26;26;25;25;25;24;22;25;24;23;23;23;24;24;24;25;26;26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1994;01/01/1900 07:00:00;0;1;35;22;55;1;1;1;1;1;62;1;34;35;31;33;32;31;34;32;33;31;34;32;32;30;31;30;28;28;28;27;28;26;27;26;26;27;26;26;27;27;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1994;;1;1;35;22;55;1;1;1;1;1;;0;30;30;28;29;28;28;31;29;30;29;30;29;29;28;28;27;26;26;26;24;26;25;25;24;24;25;25;25;26;26;28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/06/1994;01/01/1900 17:00:00;0;1;37;25;63;23;23;1;1;1;62;1;29;30;29;28;29;28;28;29;29;28;28;29;29;29;28;27;28;26;29;27;29;28;29;30;29;29;26;28;25;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1994;01/01/1900 07:00:00;0;1;37;25;63;23;23;1;1;1;62;1;34;35;35;36;36;35;34;35;34;35;34;35;35;34;35;35;36;34;35;34;35;34;37;35;36;33;35;33;34;35;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1994;;1;1;37;25;63;23;23;1;1;1;;0;31;32;32;32;32;31;31;32;31;31;31;32;32;31;31;31;32;30;32;30;32;31;33;32;32;31;30;30;29;30;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/05/1994;01/01/1900 07:00:00;0;1;39;25;63;15;15;1;1;1;62;1;30;31;32;33;31;30;31;33;32;33;34;34;33;34;39;33;33;37;35;35;34;35;34;35;34;33;34;33;34;33;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1994;01/01/1900 17:00:00;0;1;39;25;63;15;15;1;1;1;62;1;29;30;31;30;29;30;30;31;30;32;31;34;34;35;32;27;25;31;39;25;28;25;27;30;28;27;30;28;29;28;27;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1994;;1;1;39;25;63;15;15;1;1;1;;0;29;30;31;31;30;30;30;32;31;32;32;34;33;34;35;30;29;34;37;30;31;30;30;32;31;30;32;30;31;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/04/1994;01/01/1900 07:00:00;0;1;38;26;65;19;19;1;1;1;62;1;28;29;29;29;27;28;29;30;36;37;35;34;36;35;34;35;36;36;36;38;34;33;32;32;31;30;32;33;34;33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1994;01/01/1900 17:00:00;0;1;38;26;65;19;19;1;1;1;62;1;29;29;28;29;26;28;32;29;36;35;34;34;35;34;32;36;36;36;38;37;34;33;32;31;30;30;31;32;32;31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1994;;1;1;38;26;65;19;19;1;1;1;;0;28;29;28;29;26;28;30;29;36;36;34;34;35;34;33;35;36;36;37;37;34;33;32;31;30;30;31;32;33;32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/03/1994;01/01/1900 07:00:00;0;1;56;25;75;17;17;1;1;1;62;1;32;31;28;33;39;40;38;37;35;33;32;33;36;39;36;43;56;46;44;43;49;44;45;53;43;40;37;30;26;25;26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1994;01/01/1900 17:00:00;0;1;56;25;75;17;17;1;1;1;62;1;32;28;31;36;38;39;38;35;33;34;30;33;37;38;35;42;51;44;42;56;46;45;46;48;42;38;33;26;27;25;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1994;;1;1;56;25;75;17;17;1;1;1;;0;32;29;29;34;38;39;38;36;34;33;31;33;36;38;35;42;53;45;43;49;47;44;45;50;42;39;35;28;26;25;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/02/1994;01/01/1900 07:00:00;0;1;38;26;60;8;8;1;1;1;62;1;33;32;30;31;32;34;34;31;28;29;30;29;29;29;28;29;28;28;29;28;27;28;27;30;33;33;33;32;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/02/1994;01/01/1900 17:00:00;0;1;38;26;60;8;8;1;1;1;62;1;32;31;29;30;33;34;32;38;29;30;29;28;29;28;29;28;28;27;28;27;26;27;29;30;29;33;32;32;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/02/1994;;1;1;38;26;60;8;8;1;1;1;;0;32;31;29;30;32;34;33;34;28;29;29;28;29;28;28;28;28;27;28;27;26;27;28;30;31;33;32;32;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/01/1994;01/01/1900 07:00:00;0;1;46;31;75;18;18;1;1;1;62;1;38;37;38;32;33;36;38;44;43;42;43;42;43;43;41;43;42;44;45;39;34;33;35;40;38;36;33;35;34;33;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1994;01/01/1900 17:00:00;0;1;46;31;75;18;18;1;1;1;62;1;36;35;36;31;32;34;36;43;42;41;42;43;42;41;39;41;39;46;41;35;31;32;39;38;37;34;32;34;33;31;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1994;;1;1;46;31;75;18;18;1;1;1;;0;37;36;37;31;32;35;37;43;42;41;42;42;42;42;40;42;40;45;43;37;32;32;37;39;37;35;32;34;33;32;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1993;01/01/1900 07:00:00;0;1;48;29;69;23;23;1;1;1;75;1;33;32;31;32;31;32;32;32;31;31;33;35;34;33;34;34;33;33;32;32;34;34;48;45;45;42;42;41;40;37;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1993;01/01/1900 17:00:00;0;1;48;29;69;23;23;1;1;1;75;1;30;30;30;31;31;31;31;29;31;30;33;33;32;34;34;33;31;29;31;32;34;35;46;43;43;43;39;40;38;35;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1993;;1;1;48;29;69;23;23;1;1;1;;0;31;31;30;31;31;31;31;30;31;30;33;34;33;33;34;33;32;31;31;32;34;34;47;44;44;42;40;40;39;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/11/1993;01/01/1900 17:00:00;0;1;37;28;63;25;25;1;1;1;75;1;32;30;31;31;31;30;31;31;29;29;30;28;29;30;29;28;30;32;30;31;30;31;31;31;37;35;32;32;31;32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1993;01/01/1900 07:00:00;0;1;37;28;63;25;25;1;1;1;75;1;33;33;32;32;33;31;31;32;31;32;33;30;31;31;31;31;32;30;31;32;32;31;32;31;32;33;32;32;32;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1993;;1;1;37;28;63;25;25;1;1;1;;0;32;31;31;31;32;30;31;31;30;30;31;29;30;30;30;29;31;31;30;31;31;31;31;31;34;34;32;32;31;33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/10/1993;01/01/1900 07:00:00;0;1;35;28;64;1;1;1;1;1;75;1;35;34;34;33;33;34;33;33;33;33;32;33;33;32;32;32;32;30;32;32;33;32;33;32;32;33;30;32;33;32;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/10/1993;01/01/1900 17:00:00;0;1;35;28;64;1;1;1;1;1;75;1;33;32;32;33;33;33;33;33;33;32;30;31;30;30;31;31;32;30;29;30;28;28;30;30;31;31;31;31;32;30;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/10/1993;;1;1;35;28;64;1;1;1;1;1;;0;34;33;33;33;33;33;33;33;33;32;31;32;31;31;31;31;32;30;30;31;30;30;31;31;31;32;30;31;32;31;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/09/1993;01/01/1900 07:00:00;0;1;36;28;66;26;26;1;1;1;75;1;34;35;34;35;33;32;32;34;33;33;34;34;35;33;34;34;33;35;34;34;35;34;35;35;35;36;35;34;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1993;01/01/1900 17:00:00;0;1;36;28;66;26;26;1;1;1;75;1;28;29;30;31;32;31;30;32;29;28;31;33;31;30;31;30;30;31;33;31;34;33;34;34;34;34;34;33;33;33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1993;;1;1;36;28;66;26;26;1;1;1;;0;31;32;32;33;32;31;31;33;31;30;32;33;33;31;32;32;31;33;33;32;34;33;34;34;34;35;34;33;33;33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/08/1993;01/01/1900 07:00:00;0;1;35;28;64;1;1;1;1;1;75;1;34;35;33;34;33;34;33;33;32;33;34;34;34;33;34;34;34;34;31;33;33;34;33;34;33;34;33;34;34;35;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/08/1993;01/01/1900 17:00:00;0;1;35;28;64;1;1;1;1;1;75;1;32;31;30;31;29;28;30;30;30;30;31;29;29;30;34;34;32;30;30;28;29;32;30;33;31;32;28;29;32;28;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/08/1993;;1;1;35;28;64;1;1;1;1;1;;0;33;33;31;32;31;31;31;31;31;31;32;31;31;31;34;34;33;32;30;30;31;33;31;33;32;33;30;31;33;31;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1993;01/01/1900 17:00:00;0;1;35;29;63;31;31;1;1;1;75;1;30;31;32;32;30;30;31;30;31;30;31;30;29;29;29;29;30;32;29;29;30;31;30;31;33;31;29;31;31;32;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1993;01/01/1900 07:00:00;0;1;35;29;63;31;31;1;1;1;75;1;34;34;34;33;33;33;30;31;33;33;32;33;33;32;32;32;32;32;33;33;34;33;34;34;34;33;34;33;32;34;35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1993;;1;1;35;29;63;31;31;1;1;1;;0;32;32;33;32;31;31;30;30;32;31;31;31;31;30;30;30;31;32;31;31;32;32;32;32;33;32;31;32;31;33;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/06/1993;01/01/1900 07:00:00;0;1;41;29;72;6;6;1;1;1;75;1;40;40;38;38;38;41;40;39;39;40;39;39;39;40;39;39;38;38;36;37;37;37;35;36;34;34;34;32;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1993;01/01/1900 17:00:00;0;1;41;29;72;6;6;1;1;1;75;1;38;38;35;38;37;40;38;37;36;37;36;37;38;36;35;34;35;35;32;34;33;31;32;30;29;32;32;29;30;29;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1993;;1;1;41;29;72;6;6;1;1;1;;0;39;39;36;38;37;40;39;38;37;38;37;38;38;38;37;36;36;36;34;35;35;34;33;33;31;33;33;30;32;31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/05/1993;01/01/1900 17:00:00;0;1;43;37;82;1;1;1;1;1;75;1;42;41;40;42;41;41;41;41;40;41;40;41;41;40;40;40;40;40;40;40;40;40;40;40;40;40;39;38;37;37;38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1993;01/01/1900 07:00:00;0;1;43;37;82;1;1;1;1;1;75;1;43;42;42;43;43;42;42;42;42;43;43;42;42;42;42;42;42;43;42;42;42;42;42;42;42;42;40;40;40;40;41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1993;;1;1;43;37;82;1;1;1;1;1;;0;42;41;41;42;42;41;41;41;41;42;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;39;39;38;38;39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/04/1993;01/01/1900 07:00:00;0;1;47;41;87;1;1;1;1;1;75;1;45;47;46;47;47;46;45;44;44;43;44;43;44;44;44;43;43;43;43;43;43;43;43;42;42;44;43;43;43;43;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1993;01/01/1900 17:00:00;0;1;47;41;87;1;1;1;1;1;75;1;45;47;46;47;47;45;44;44;44;43;44;43;44;43;43;43;43;43;43;42;43;42;42;42;43;42;42;41;42;41;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1993;;1;1;47;41;87;1;1;1;1;1;;0;45;47;46;47;47;45;44;44;44;43;44;43;44;43;43;43;43;43;43;42;43;42;42;42;42;43;42;42;42;42;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/03/1993;01/01/1900 07:00:00;0;1;50;40;91;1;1;1;1;1;75;1;50;49;48;48;47;47;47;47;44;43;49;43;43;42;49;49;48;47;45;44;44;47;49;46;44;43;43;43;43;45;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1993;01/01/1900 17:00:00;0;1;50;40;91;1;1;1;1;1;75;1;49;49;48;47;46;47;46;45;43;43;40;42;43;41;49;48;47;46;45;44;43;49;48;45;44;43;42;43;43;45;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1993;;1;1;50;40;91;1;1;1;1;1;;0;49;49;48;47;46;47;46;46;43;43;44;42;43;41;49;48;47;46;45;44;43;48;48;45;44;43;42;43;43;45;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/02/1993;01/01/1900 17:00:00;0;1;59;32;95;5;5;1;1;1;75;1;32;39;43;49;59;49;48;46;42;43;44;47;53;48;48;49;54;48;50;51;47;50;49;49;49;48;49;49;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/02/1993;01/01/1900 07:00:00;0;1;59;32;95;5;5;1;1;1;75;1;33;39;40;45;46;46;32;47;46;43;47;48;48;49;48;52;50;50;51;54;49;48;52;54;50;50;54;50;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/02/1993;;1;1;59;32;95;5;5;1;1;1;;0;32;39;41;47;52;47;40;46;44;43;45;47;50;48;48;50;52;49;50;52;48;49;50;51;49;49;51;49;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/01/1993;01/01/1900 07:00:00;0;1;59;33;82;22;22;1;1;1;75;1;39;38;37;36;36;36;46;44;43;40;40;39;38;37;36;36;37;42;47;40;47;59;53;50;46;41;41;39;37;36;35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1993;01/01/1900 17:00:00;0;1;59;33;82;22;22;1;1;1;75;1;37;37;37;55;37;46;45;43;40;39;39;38;37;36;36;33;36;43;43;40;52;54;50;49;43;40;40;36;35;34;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1993;;1;1;59;33;82;22;22;1;1;1;;0;38;37;37;45;36;41;45;43;41;39;39;38;37;36;36;34;36;42;45;40;49;56;51;49;44;40;40;37;36;35;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1992;01/01/1900 07:00:00;0;1;58;38;84;1;1;1;1;1;;0;54;48;40;46;42;41;40;39;40;46;42;40;44;48;40;44;44;43;39;40;39;38;42;46;41;40;39;39;40;41;40;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1992;01/01/1900 17:00:00;0;1;58;38;84;1;1;1;1;1;;0;58;43;45;44;41;40;39;38;40;45;40;45;45;47;39;47;40;40;40;38;40;38;41;43;39;39;39;40;39;40;39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1992;;1;1;58;38;84;1;1;1;1;1;;0;56;46;43;45;42;41;40;39;40;46;41;43;45;48;40;46;42;42;40;39;40;38;42;45;40;40;39;40;40;41;40;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/11/1992;01/01/1900 07:00:00;0;1;54;31;87;29;29;1;1;1;;0;32;37;34;33;40;43;49;49;48;48;49;46;49;43;40;39;41;46;47;48;52;48;46;40;40;40;39;40;54;52;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1992;01/01/1900 17:00:00;0;1;54;31;87;29;29;1;1;1;;0;31;35;34;32;41;50;49;47;46;47;48;46;48;43;42;41;43;40;49;50;51;50;41;38;39;39;38;39;51;48;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1992;;1;1;54;31;87;29;29;1;1;1;;0;32;36;34;33;41;47;49;48;47;48;49;46;49;43;41;40;42;43;48;49;52;49;44;39;40;40;39;40;53;50;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/10/1992;01/01/1900 17:00:00;0;1;36;29;65;9;9;1;1;1;;0;31;30;31;33;33;33;32;32;33;34;33;32;32;32;33;32;32;31;31;30;29;31;33;33;33;32;32;32;33;34;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/10/1992;01/01/1900 07:00:00;0;1;36;29;65;9;9;1;1;1;;0;33;33;33;34;35;34;32;33;36;35;34;33;32;32;34;33;32;32;32;31;30;30;30;33;34;33;33;32;34;33;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/10/1992;;1;1;36;29;65;9;9;1;1;1;;0;32;32;32;34;34;34;32;33;35;35;34;33;32;32;34;33;32;32;32;31;30;31;32;33;34;33;33;32;34;34;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/09/1992;01/01/1900 07:00:00;0;1;35;29;64;27;27;1;1;1;;0;33;32;32;32;32;33;31;30;33;32;32;31;33;32;33;32;33;31;32;33;32;32;32;33;31;34;35;34;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1992;01/01/1900 17:00:00;0;1;35;29;64;27;27;1;1;1;;0;30;30;30;30;30;31;31;31;31;31;31;30;32;31;32;31;31;30;31;32;31;29;29;32;32;33;34;34;33;31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1992;;1;1;35;29;64;27;27;1;1;1;;0;32;31;31;31;31;32;31;31;32;32;32;31;33;32;33;32;32;31;32;33;32;31;31;33;32;34;35;34;34;33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/08/1992;01/01/1900 07:00:00;0;1;40;28;71;1;1;1;1;1;;0;40;39;39;40;39;40;40;39;40;40;39;39;40;40;40;39;40;40;40;31;31;31;31;31;33;34;33;33;33;32;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/08/1992;01/01/1900 17:00:00;0;1;40;28;71;1;1;1;1;1;;0;38;38;38;37;38;38;37;38;38;38;37;37;38;38;38;37;36;37;30;29;29;28;30;29;32;33;33;32;32;31;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
